replication,product,exit_time_h,batch_id,volume_m3,source_aserradero_batch_id,lead_time_h
2,P2,1880.106185251391,225,14.422,339,8.782
2,P2,1887.302310587522,226,13.819,341,4.89
2,P2,1890.2600859944844,227,13.543,342,5.614
2,P1,1890.6531056472754,107,15.147,343,0.843
2,P2,1904.2363410223927,228,13.244,345,7.399
2,P3,1907.323705481398,77,13.166,344,14.78
2,P1,1909.7899150573285,108,14.742,347,0.674
2,P2,1910.5891173886635,230,13.924,346,4.892
2,P1,1913.6332387774885,109,15.693,348,0.656
2,P1,1927.752097293057,110,15.527,350,7.872
2,P2,1928.1281619169722,231,13.415,349,11.233
2,P1,1930.880955162829,111,13.985,351,0.805
2,P1,1933.0980589481505,112,15.568,352,0.555
2,P2,1939.9024805150534,232,13.146,353,4.008
2,P2,1942.0914319311573,233,12.899,354,3.603
2,P1,1951.530188808909,113,14.553,356,6.256
2,P3,1954.8639144978615,78,14.66,355,13.098
2,P3,1959.9807331819256,79,13.105,357,5.395
2,P3,1963.6890437566692,80,13.708,358,7.124
2,P2,1965.0724982834124,237,12.974,359,4.838
2,P1,1967.1474458595349,114,14.161,361,0.653
2,P1,1975.858907691378,115,14.368,362,1.811
2,P2,1976.0403840301062,238,13.593,360,13.983
2,P3,1986.0456815507976,81,13.627,363,7.548
2,P3,1988.0789356197006,82,14.429,364,6.607
2,P3,1990.7191589703302,83,14.206,365,5.954
2,P3,2025.9321106747834,84,13.237,367,31.59
2,P2,2026.1506514012567,243,13.259,366,38.742
2,P1,2027.2115081278205,116,15.65,368,0.588
2,P1,2032.7539081892273,117,14.666,370,0.39
2,P2,2035.0718907822047,244,13.519,369,5.379
2,P1,2035.7541837303293,118,15.785,371,0.689
2,P1,2038.5169571508952,119,13.96,372,0.542
2,P2,2048.589794186206,245,13.862,373,7.334
2,P1,2051.2293468444764,120,15.675,374,0.532
2,P1,2053.718180708243,121,15.558,375,0.45
2,P2,2061.053644581595,246,14.689,376,3.995
2,P2,2063.8659276766703,247,13.569,377,4.807
2,P2,2072.954493340864,248,28.717,378,9.757
2,P2,2078.35837228642,249,13.906,380,4.011
2,P2,2082.2510925585248,250,14.447,381,4.264
2,P1,2095.602844610048,122,15.681,382,6.987
2,P3,2104.2761674544963,85,14.391,383,6.524
2,P3,2106.8990632180544,86,14.306,384,4.924
2,P2,2109.86608207551,253,14.026,385,5.032
2,P2,2119.867921383001,254,13.351,387,8.092
2,P3,2122.7981927181227,87,14.278,386,14.499
2,P2,2126.3262018389096,256,14.753,388,4.685
2,P2,2127.8519130749455,257,13.778,389,3.737
2,P2,2131.4671276898725,258,14.743,390,5.102
2,P2,2134.3510657573147,259,13.852,391,4.634
2,P1,2134.653649148791,123,13.975,392,0.832
2,P3,2145.91272593486,88,14.356,393,8.589
2,P1,2151.9613105548096,124,15.591,395,0.589
2,P2,2153.2355477483534,261,14.305,394,5.557
2,P2,2159.311876311516,262,13.84,396,4.172
2,P1,2159.5282406464753,125,14.912,397,0.612
2,P1,2191.582798392064,126,15.725,398,29.6
2,P1,2199.1402923323517,127,14.975,400,0.464
2,P3,2201.0660025529924,89,13.5,399,6.023
2,P2,2208.0123900580356,264,13.029,401,5.803
2,P2,2215.9818073516717,265,14.007,402,9.573
2,P3,2218.853260559957,90,14.331,403,10.1
2,P3,2223.4030055262865,91,14.621,404,5.901
2,P1,2225.93735105119,128,14.331,406,0.644
2,P2,2227.5357701546154,268,14.625,405,5.321
2,P1,2228.6614819599113,129,14.368,407,0.72
2,P3,2242.672449905944,92,13.064,408,10.891
2,P1,2246.7609821792325,130,15.541,410,0.46
2,P2,2247.9682000732605,270,12.92,409,5.455
2,P1,2253.968864529636,131,15.603,412,0.404
2,P2,2254.9787837627887,271,13.695,411,4.974
2,P3,2266.2822689179625,93,12.665,413,9.671
2,P1,2272.5393817581257,132,15.553,415,0.683
2,P2,2272.6949647534666,273,14.522,414,5.177
2,P2,2279.1779662764516,274,14.764,416,3.72
2,P1,2279.5365028086203,133,14.915,417,0.611
2,P1,2287.6545842884507,134,14.568,418,5.288
2,P1,2291.433903158372,135,15.542,419,0.633
2,P1,2294.067143388434,136,15.375,420,0.54
2,P1,2299.1139710039524,137,15.212,421,0.504
2,P1,2302.4406363369108,138,15.705,422,0.502
2,P1,2311.839394950162,139,14.224,423,6.995
2,P2,2319.1658493456052,275,13.562,424,4.925
2,P1,2321.4821968985743,140,13.941,426,0.78
2,P2,2322.9163227816516,276,14.206,425,5.929
2,P2,2327.8376596749786,277,12.875,427,3.617
2,P2,2360.0724517218932,278,14.166,428,35.605
2,P3,2363.0473903884595,94,14.432,429,34.29
2,P3,2368.1794202993706,95,14.407,430,6.352
2,P3,2370.9853260704363,96,14.136,431,5.93
2,P2,2374.231599159078,282,14.082,432,5.835
2,P2,2375.536026467528,283,13.997,433,4.529
2,P1,2383.4998560011477,141,13.866,435,0.518
2,P2,2384.0161487272894,284,13.358,434,10.785
2,P1,2386.3376563552483,142,14.039,436,0.526
2,P3,2396.571238284975,97,14.208,437,6.868
2,P3,2398.9123342890325,98,13.451,438,5.512
2,P2,2409.965528492742,287,26.826,439,12.824
2,P3,2417.0651026735773,99,14.25,441,6.564
2,P2,2419.830506640615,289,12.886,442,5.435
2,P1,2423.31565729566,143,14.231,444,0.723
2,P3,2425.6962697163904,100,14.677,443,6.007
2,P1,2431.7053555406114,144,14.398,445,5.736
2,P1,2438.9522128804,145,14.977,447,0.597
2,P2,2440.3773842690903,291,14.483,446,5.905
2,P1,2446.0249643982334,146,14.953,449,0.539
2,P3,2450.0609652558946,101,12.796,448,8.325
2,P3,2457.211092209172,102,13.572,450,8.009
2,P1,2459.5264635992817,147,14.608,451,0.77
2,P3,2468.8479152590226,103,12.867,452,5.205
2,P3,2472.8383688647727,104,14.422,453,5.236
2,P1,2479.551697057325,148,14.206,454,7.801
2,P3,2489.1647248721088,105,14.341,455,4.706
2,P2,2493.606466546158,297,14.594,456,5.003
2,P1,2495.2113207400153,149,15.506,458,0.466
2,P2,2496.164096862132,298,14.09,457,4.88
2,P2,2528.189078833794,299,14.161,459,30.537
2,P2,2534.388436877296,300,13.269,460,3.194
2,P2,2537.289923030988,301,13.988,461,4.221
2,P1,2539.7924334841287,150,14.475,463,0.615
2,P2,2540.360669668805,302,13.207,462,4.647
2,P3,2554.9136619343835,106,12.67,464,11.488
2,P3,2559.95158682353,107,13.477,465,6.261
2,P1,2561.1811886204555,151,13.991,467,0.705
2,P2,2562.5045375987243,305,14.536,466,5.742
2,P2,2577.6128790380753,306,37.272,468,11.753
2,P2,2577.9654342694857,307,3.357,470,8.507
2,P3,2584.8945230979393,108,13.263,471,6.911
2,P2,2587.7533903232406,309,13.877,472,5.303
2,P2,2588.9198168102894,310,13.65,473,3.995
2,P1,2590.813185219256,152,14.742,475,0.518
2,P2,2592.09004435478,311,14.526,474,4.975
2,P3,2601.739296832712,109,13.898,476,8.806
2,P1,2602.6260742589448,153,14.42,477,0.662
2,P1,2608.503688189762,154,15.488,479,0.633
2,P3,2613.653473406103,110,12.758,478,7.793
2,P2,2625.072229673864,314,28.664,480,10.723
2,P3,2634.1315771238164,111,12.757,482,6.919
2,P2,2659.6087856774166,316,14.596,483,5.248
2,P1,2661.267003822342,155,14.297,485,0.543
2,P2,2661.446510761664,317,14.381,484,3.831
2,P3,2697.5288039955813,112,13.311,486,34.742
2,P2,2704.514336687071,319,13.1,487,5.738
2,P1,2707.286929419436,156,14.335,489,0.785
2,P3,2709.2741052570327,113,13.382,488,6.648
2,P1,2719.793187194869,157,13.856,491,6.54
2,P3,2721.8330513563014,114,13.241,490,11.349
2,P3,2727.3598824407886,115,13.315,492,4.678
2,P3,2730.9461479782417,116,13.867,493,5.415
2,P1,2733.28001752991,158,14.38,495,0.939
2,P2,2734.3805936765943,324,13.796,494,5.318
2,P2,2744.3000487068075,325,13.191,496,8.747
2,P3,2753.91166376328,117,13.371,497,7.517
2,P2,2756.851620655727,327,14.306,498,7.396
2,P2,2770.4893474992045,328,38.528,499,14.628
2,P2,2770.6586465998325,329,3.549,501,12.275
2,P3,2776.1603113492847,118,12.736,502,6.043
2,P2,2778.616752193449,331,13.091,503,5.151
2,P2,2781.70437733747,332,13.721,504,5.062
2,P1,2791.453797278083,159,14.077,506,7.516
2,P3,2794.252961140463,119,13.271,505,15.754
2,P2,2800.178719126262,334,13.436,507,5.386
2,P3,2806.9249435446113,120,12.898,508,8.196
2,P2,2808.121356861308,336,14.741,509,5.938
2,P1,2815.653605021791,160,15.28,511,7.619
2,P3,2817.982610906082,121,14.623,510,13.245
2,P3,2822.48445546362,122,13.126,512,4.092
2,P1,2827.0562338727223,161,15.5,514,0.411
2,P3,2828.6615347656098,123,14.161,513,6.921
2,P2,2866.300799149604,340,26.571,515,36.064
2,P2,2868.983785023751,341,13.382,517,3.687
2,P2,2872.000811586712,342,14.635,518,3.581
2,P1,2872.4614775024916,162,15.08,519,0.596
2,P2,2887.9829537216197,343,14.083,520,7.345
2,P2,2894.0465794041406,344,13.276,521,4.406
2,P1,2896.8271096082212,163,14.675,523,0.574
2,P2,2896.998560867361,345,13.906,522,4.002
2,P1,2911.6938621483887,164,14.994,525,7.186
2,P2,2912.032719512824,346,13.78,524,11.011
2,P2,2919.5946265261987,347,14.122,526,3.843
2,P1,2919.7348410776876,165,15.024,527,0.616
2,P3,2940.4586479593063,124,28.531,528,14.304
2,P3,2944.127364965142,125,13.414,530,5.628
2,P3,2947.310792571932,126,14.689,531,5.523
2,P1,2948.807577575188,166,14.293,533,0.627
2,P2,2950.269376934917,351,13.857,532,5.308
2,P2,2960.0956667655896,352,13.706,534,8.709
2,P1,2970.142658341546,167,15.916,537,0.632
2,P3,2970.6025345082426,127,13.809,535,7.649
2,P2,2972.6800362408394,354,13.066,536,5.793
2,P2,2985.8550883376065,355,26.388,538,12.95
2,P3,2989.6047260619894,128,13.374,540,12.283
2,P2,2991.7516949991846,357,13.219,541,5.132
2,P1,2994.6950485739812,168,14.816,543,0.916
2,P3,2998.1611535186125,129,12.828,542,7.999
2,P1,3031.5700975494233,169,15.158,545,30.27
2,P2,3032.8013119309853,359,13.155,544,36.414
2,P3,3041.119173337553,130,13.433,546,6.506
2,P1,3041.817921133862,170,15.159,548,0.5
2,P3,3043.986461182226,131,13.811,547,5.853
2,P3,3057.4954913452066,132,13.398,549,7.266
2,P2,3063.572860583384,363,14.56,550,5.079
2,P1,3064.875907842963,171,13.92,552,0.478
2,P2,3065.2965131094115,364,14.279,551,3.981
2,P2,3071.1273306357352,365,13.19,553,3.522
2,P1,3079.630524074605,172,13.87,554,7.161
2,P1,3089.541207030699,173,14.043,557,0.509
2,P3,3090.2504666114787,133,13.043,555,7.443
2,P3,3091.6265917521064,134,14.268,556,6.073
2,P1,3092.521818568537,174,15.475,558,0.512
2,P2,3105.8950228317317,368,26.046,559,9.544
2,P1,3109.592235599961,175,14.78,562,0.467
2,P2,3109.9555186602925,369,14.758,561,4.129
2,P2,3116.9438787384133,370,14.73,563,4.174
2,P1,3127.46125384223,176,15.516,565,5.778
2,P3,3130.6701910546326,135,12.732,564,13.173
2,P2,3135.4127855747743,372,13.195,566,4.221
2,P3,3140.6767955250293,136,13.64,567,6.922
2,P1,3141.6427171284154,177,14.944,569,0.62
2,P3,3142.68203188854,137,13.758,568,5.347
2,P1,3151.639957191313,178,15.756,570,7.847
2,P3,3160.7020141204584,138,13.349,571,4.603
2,P1,3163.7402909662137,179,15.001,573,0.8
2,P3,3164.6137682191984,139,13.116,572,5.154
2,P1,3166.9494334376595,180,14.858,574,0.599
2,P2,3200.7652712198305,377,14.091,575,29.44
2,P2,3205.0345439419903,378,13.418,576,3.171
2,P3,3213.305189289929,140,13.801,577,8.433
2,P1,3213.650419977518,181,14.668,579,0.909
2,P2,3215.4979956046104,380,14.091,578,6.993
2,P3,3225.9632590861384,141,14.354,580,8.572
2,P1,3232.32714687771,182,14.693,582,0.639
2,P2,3233.472574924931,382,12.801,581,5.973
2,P2,3239.6637861802906,383,13.457,583,3.648
2,P1,3247.5445397078715,183,14.377,584,8.438
2,P1,3251.1007698028548,184,13.779,585,0.507
2,P2,3257.2035494329216,384,14.825,586,3.81
2,P1,3257.272860798854,185,15.112,587,0.499
2,P1,3271.5608489202464,186,15.655,590,5.421
2,P2,3273.2209569596534,385,28.642,588,10.96
2,P2,3277.7150873798955,386,13.999,591,3.67
2,P1,3282.3334399001424,187,14.102,593,0.863
2,P3,3284.040644280082,142,12.874,592,6.822
2,P3,3289.267017628391,143,12.714,594,4.754
2,P2,3296.58196430419,389,13.281,595,9.195
2,P2,3301.6225835075884,390,14.117,596,4.099
2,P1,3303.330588022787,188,14.857,597,0.65
2,P3,3313.7932761848165,144,14.587,598,6.946
2,P2,3321.5581839555643,393,13.855,599,11.379
2,P3,3321.764434375368,145,13.148,600,8.233
2,P1,3323.4213266564716,189,15.252,601,0.672
2,P1,3330.1224090943488,190,14.604,603,0.565
2,P3,3331.466540405611,146,13.37,602,5.775
2,P2,3371.274675736708,395,29.097,604,36.639
2,P1,3373.4750087614893,191,15.438,607,0.494
2,P2,3374.8070194791835,396,13.862,606,4.5
2,P2,3379.8920817183625,397,13.665,608,3.124
2,P1,3380.9551667149003,192,15.689,609,0.446
2,P2,3393.0168046204813,398,14.761,610,7.758
2,P1,3398.6261797227594,193,15.491,612,0.598
2,P2,3398.9354580712093,399,14.741,611,4.524
2,P2,3406.303738734896,400,14.677,613,4.292
2,P2,3417.328506546047,401,27.051,614,11.454
2,P1,3419.1019430088077,194,14.592,616,0.744
2,P2,3426.759725867873,402,13.909,617,3.608
2,P2,3430.2681290465653,403,14.353,618,3.806
2,P2,3441.8926530066656,404,27.51,619,9.858
2,P2,3446.2619113431424,405,13.424,621,4.762
2,P3,3452.44546619489,147,14.543,622,6.832
2,P2,3454.091071815447,407,13.607,623,5.295
2,P2,3465.9340895987793,408,14.039,624,4.537
2,P1,3467.26382760196,195,13.802,625,0.706
2,P2,3474.717465315712,409,13.816,626,3.581
2,P3,3481.3465104819584,148,13.185,627,6.56
2,P3,3489.9469982552196,149,14.452,629,8.747
2,P2,3490.327613955497,412,13.095,628,12.237
2,P2,3495.453389738872,413,13.252,630,4.756
2,P2,3498.758239780791,414,14.73,631,4.804
2,P2,3502.5395473808835,415,13.339,632,5.754
2,P1,3535.5299561937513,196,14.219,634,32.357
2,P2,3535.7756246464396,416,13.239,633,33.907
2,P2,3543.2609148462384,417,13.889,635,3.88
2,P2,3546.0264343494055,418,13.054,636,3.788
2,P3,3552.2870623094464,150,13.697,637,6.736
2,P3,3561.488536294324,151,14.551,638,13.212
2,P2,3562.2439618161907,421,13.091,639,9.8
2,P1,3563.2427617650887,197,14.428,640,0.719
2,P2,3570.335048659471,422,13.416,641,3.97
2,P1,3574.728020107328,198,13.99,643,0.824
2,P3,3576.5040400621865,152,13.213,642,6.192
2,P1,3583.7050728665527,199,14.517,644,6.746
2,P1,3585.6437496380263,200,13.906,645,0.528
2,P1,3588.3742055613793,201,14.725,646,0.537
2,P2,3596.8212989021736,424,13.711,647,5.265
2,P1,3598.573088912829,202,14.971,649,0.747
2,P3,3602.2218891421085,153,14.125,648,7.571
2,P2,3608.756015146984,426,14.56,650,8.017
2,P1,3613.012420847254,203,15.684,652,0.445
2,P2,3613.165234081406,427,13.378,651,3.88
2,P1,3618.9811475290576,204,15.752,654,0.564
2,P2,3620.148420351416,428,14.545,653,4.832
2,P1,3622.2409414501867,205,14.848,655,0.451
2,P2,3632.2811894383417,429,14.194,656,7.512
2,P2,3639.482256605508,430,13.486,657,4.666
2,P1,3642.8635713411727,206,14.415,659,0.627
2,P1,3645.448769394219,207,14.074,660,0.504
2,P3,3645.7378925204644,154,13.949,658,8.065
2,P3,3657.016640889448,155,13.255,661,8.232
2,P1,3663.9143027000937,208,15.04,663,0.547
2,P2,3664.8641972454866,433,14.615,662,5.598
2,P3,3673.8415106220896,156,13.159,664,6.383
2,P2,3705.5662553958005,435,28.099,665,33.157
2,P3,3714.729671899056,157,13.4,667,6.994
2,P2,3717.7137559892335,437,13.606,668,7.008
2,P1,3718.1166873243005,209,15.082,670,0.669
2,P2,3719.8540381545467,438,14.737,669,6.648
2,P1,3727.7265295300667,210,14.157,671,7.058
2,P2,3733.378486503299,439,14.852,672,3.804
2,P3,3740.1742861376074,158,14.261,673,6.791
2,P2,3743.233996658722,441,14.339,674,7.003
2,P2,3751.994851539535,442,13.398,676,9.223
2,P3,3755.3998980611727,159,14.412,675,15.381
2,P3,3761.3291491130026,160,14.493,677,6.772
2,P3,3763.844735802321,161,14.558,678,5.839
2,P1,3764.91979661778,211,15.021,680,0.52
2,P3,3768.337965834462,162,13.499,679,8.286
2,P2,3776.8984089320056,447,13.719,681,9.256
2,P2,3781.4458483831454,448,13.363,682,3.533
2,P2,3785.349797889455,449,14.835,683,4.721
2,P2,3787.968793017078,450,13.965,684,3.751
2,P1,3788.15833567081,212,14.701,685,0.658
2,P3,3801.8203008395753,163,13.721,686,10.959
2,P2,3809.8365366722946,452,14.48,687,4.93
2,P2,3811.5301521057777,453,13.017,688,3.745
2,P1,3812.6401908014022,213,15.598,689,0.665
2,P1,3823.635197538387,214,14.309,690,8.67
2,P2,3831.174060578786,454,13.077,691,4.266
2,P2,3835.528095434002,455,13.081,692,6.28
2,P2,3838.7061304786644,456,14.695,693,6.653
2,P2,3872.018966651603,457,13.311,694,36.264
2,P3,3875.190926799671,164,14.572,695,35.96
2,P2,3882.5776022021087,459,13.182,696,7.787
2,P2,3884.153822648952,460,13.64,697,6.314
2,P2,3887.4346106773623,461,14.49,698,6.307
2,P2,3896.2106291636183,462,13.933,700,9.425
2,P1,3898.5505367065252,215,14.762,701,0.479
2,P3,3898.58831236403,165,13.27,699,15.457
2,P2,3905.9345097866044,464,13.011,702,4.458
2,P2,3908.5032067686966,465,12.856,703,3.261
2,P1,3911.3415881932065,216,15.926,705,0.631
2,P2,3912.052087477483,466,13.563,704,4.262
2,P2,3920.383163102916,467,13.315,706,7.087
2,P2,3927.284122904011,468,12.99,707,3.948
2,P1,3927.4847903174623,217,15.666,708,0.587
2,P1,3931.2704586533728,218,15.731,709,0.618
2,P1,3934.952078162142,219,14.457,710,0.821
2,P1,3943.7255324658763,220,14.687,711,7.233
2,P1,3946.036801537772,221,15.645,712,0.544
2,P1,3949.141496167949,222,15.553,713,0.573
2,P2,3956.638162922285,469,14.001,714,3.845
2,P2,3959.9057385774518,470,14.289,715,4.209
2,P1,3967.491866623204,223,15.1,717,5.946
2,P2,3968.186569501468,471,13.442,716,9.289
2,P3,3976.3347448893355,166,13.263,718,5.941
2,P2,3979.8727619534725,473,13.629,719,6.275
2,P2,3982.4013472499364,474,14.829,720,6.355
2,P2,3993.180148251145,475,29.601,721,13.283
2,P3,3996.424519260153,167,13.466,723,10.069
2,P1,3998.290369730172,224,14.343,725,0.527
2,P3,3998.8257887683735,168,12.98,724,4.937
2,P2,4006.926538193443,478,14.328,726,6.178
2,P1,4039.548425212164,225,14.286,728,34.11
2,P2,4040.3288905169297,479,14.237,727,34.472
2,P1,4042.990642765578,226,13.899,729,0.832
2,P1,4045.9123145981657,227,14.585,730,0.44
2,P2,4052.466155013753,480,13.395,731,3.574
2,P2,4055.3799383540836,481,14.166,732,3.886
2,P2,4065.3739257347297,482,27.585,733,10.581
2,P1,4068.7424824754416,228,15.457,736,0.504
2,P2,4069.887494771378,483,12.816,735,4.16
2,P2,4075.845473926632,484,12.841,737,4.213
2,P1,4076.0976635996713,229,15.937,738,0.54
2,P1,4079.247787618375,230,14.408,739,0.517
2,P3,4091.24425558217,169,13.508,740,6.902
2,P1,4091.4196205765597,231,14.837,741,0.487
2,P1,4101.4170031588765,232,13.971,744,0.634
2,P3,4101.497196684185,170,14.269,742,7.037
2,P2,4103.923254693631,487,14.68,743,6.169
2,P1,4111.535152098283,233,15.143,745,7.727
2,P2,4118.857389558152,488,14.838,746,4.749
2,P2,4121.077251582569,489,12.821,747,3.487
2,P1,4135.7063778400425,234,13.747,748,6.992
2,P2,4143.798837422164,490,13.423,749,5.134
2,P2,4150.229674738754,491,14.849,750,7.5
2,P1,4159.668082635922,235,15.683,753,8.182
2,P2,4161.528139057317,492,25.856,751,13.667
2,P2,4170.199942762535,493,13.861,754,4.099
2,P1,4170.4117949422925,236,15.287,755,0.519
2,P1,4207.633971668456,237,14.971,757,25.735
2,P3,4210.174219920154,171,13.366,756,39.997
2,P3,4215.87926693762,172,14.568,758,5.395
2,P1,4217.640895318007,238,15.418,760,0.561
2,P2,4219.924293538453,496,14.653,759,5.646
2,P2,4232.98700142565,497,28.443,761,9.996
2,P2,4239.22441046414,498,13.26,763,5.63
2,P1,4239.515658813463,239,15.909,764,0.503
2,P1,4246.897835709172,240,15.661,766,0.558
2,P2,4257.256198125054,499,25.59,765,11.313
2,P1,4262.690162467571,241,15.418,769,0.904
2,P2,4263.085352296502,500,14.503,768,4.503
2,P1,4264.7945806419775,242,15.851,770,0.563
2,P1,4271.144648335987,243,14.428,772,0.606
2,P3,4274.006244381038,173,13.911,771,6.446
2,P2,4281.11607444928,502,13.554,773,7.471
2,P2,4287.426832703089,503,14.376,774,5.064
2,P2,4290.720602837946,504,13.671,775,4.976
2,P1,4293.212929676064,244,15.831,777,0.497
2,P3,4297.130197166756,174,13.78,776,7.799
2,P2,4304.637775417821,506,13.432,778,8.368
2,P2,4309.047661039279,507,13.036,779,3.555
2,P3,4316.761405985856,175,13.8,780,6.222
2,P1,4319.027881731108,245,14.987,782,0.816
2,P2,4319.484210011616,509,14.579,781,5.651
2,P3,4330.323016580526,176,14.626,783,7.002
2,P1,4334.568795585506,246,15.05,785,0.75
2,P2,4335.425641998401,511,13.336,784,4.791
2,P2,4342.691767881442,512,13.668,786,4.755
2,P3,4381.951450701553,177,27.682,787,35.263
2,P2,4384.298531975007,514,14.732,789,6.521
2,P1,4385.489923663719,247,13.965,791,0.819
2,P1,4388.725392662481,248,14.81,792,0.71
2,P3,4390.215124481351,178,12.78,790,8.759
2,P2,4401.251451369257,516,25.731,793,8.548
2,P2,4406.868975812655,517,12.806,795,4.583
2,P2,4409.154478999185,518,13.471,796,3.937
2,P3,4415.24238633592,179,13.173,797,6.974
2,P2,4426.062728373987,520,27.48,798,13.12
2,P3,4429.354493178051,180,14.22,800,12.016
2,P1,4430.221820602215,249,15.134,802,0.71
2,P2,4431.832802657085,522,14.844,801,4.969
2,P2,4439.49145053934,523,12.945,803,5.093
2,P2,4448.211632256231,524,14.727,804,9.945
2,P3,4451.303537954014,181,13.253,805,10.114
2,P1,4452.62165755273,250,14.386,806,0.546
2,P2,4461.710662672258,526,13.334,807,5.948
2,P1,4471.6480745377075,251,14.251,810,5.5
2,P2,4472.132983811351,527,14.071,808,13.586
2,P3,4475.613921930727,182,14.131,809,13.433
2,P3,4479.926109979007,183,13.859,811,5.475
2,P2,4484.305299140394,530,14.846,812,5.868
2,P2,4485.524465184897,531,13.058,813,2.96
2,P1,4486.583953509757,252,15.958,814,0.519
2,P2,4496.332972401623,532,13.42,815,7.404
2,P2,4502.903310359161,533,14.796,816,4.424
2,P1,4505.389724789793,253,13.916,818,0.556
2,P2,4505.700911140561,534,13.507,817,4.457
2,P2,4511.441214968974,535,14.684,819,3.576
2,P2,4544.089838365446,536,13.409,820,30.242
2,P1,4547.837267253953,254,14.672,821,0.87
2,P2,4554.377847150954,537,14.201,822,3.695
2,P3,4562.213068370491,184,13.084,823,7.5
2,P3,4571.335996363801,185,27.041,824,11.769
2,P1,4571.438387800471,255,13.825,826,0.44
2,P1,4577.887313597857,256,15.289,828,0.699
2,P2,4579.044161564434,540,14.343,827,4.788
2,P1,4591.645407186289,257,15.76,830,7.871
2,P2,4592.042392994549,541,14.691,829,11.103
2,P3,4601.184228738189,186,13.036,831,5.958
2,P2,4605.686806544025,543,13.181,832,7.207
2,P2,4616.060260025606,544,14.5,834,10.27
2,P3,4621.784658875772,187,26.516,833,17.222
2,P1,4622.239647197263,258,15.871,837,0.535
2,P2,4624.404288758823,546,13.982,836,5.95
2,P1,4624.9919397398535,259,15.622,838,0.563
2,P2,4631.224631259785,547,12.849,839,3.53
2,P2,4641.015024395771,548,29.4,840,8.022
2,P1,4645.365553178968,260,14.568,843,0.433
2,P2,4646.034643620921,549,13.029,842,4.77
2,P1,4648.596930176916,261,15.244,844,0.738
2,P1,4663.60224681088,262,14.125,846,5.528
2,P2,4664.40929031805,550,13.831,845,9.776
2,P1,4669.497235267434,263,15.683,848,0.625
2,P3,4672.7647036322,188,14.7,847,7.558
2,P2,4677.777300996144,552,12.922,849,5.128
2,P1,4711.666128127142,264,14.674,851,30.292
2,P3,4713.434833042609,189,13.409,850,38.192
2,P1,4715.731273035045,265,14.226,852,0.516
2,P3,4724.27022177112,190,12.772,853,6.482
2,P1,4725.904640312448,266,15.935,855,0.51
2,P3,4727.670073119458,191,14.194,854,6.282
2,P2,4736.691391721521,556,14.515,856,8.118
2,P3,4746.545762966924,192,13.887,857,6.92
2,P3,4749.03761057125,193,14.52,858,6.011
2,P2,4752.5101771303525,559,13.652,859,6.688
2,P2,4761.785150609618,560,26.839,860,12.254
2,P2,4766.742281813774,561,14.069,862,3.987
2,P1,4767.361779618474,267,14.683,863,0.49
2,P2,4775.123402846987,562,14.01,864,3.78
2,P1,4783.524582290949,268,15.57,866,6.329
2,P2,4784.198963215547,563,13.535,865,8.793
2,P2,4790.476631354418,564,13.994,867,3.899
2,P1,4790.929823325587,269,15.696,868,0.538
2,P2,4797.62726414457,565,13.737,869,4.065
2,P1,4807.59145746505,270,15.029,871,7.309
2,P2,4808.111621808597,566,13.054,870,11.637
2,P1,4813.957539682854,271,15.148,873,0.482
2,P3,4816.876966985631,194,12.976,872,6.208
2,P2,4822.452519675353,568,13.864,874,5.646
2,P2,4832.165422744128,569,13.101,875,12.963
2,P1,4834.0884736225435,272,14.174,878,0.625
2,P1,4837.3085479426045,273,15.686,879,0.449
2,P3,4838.358663696951,195,28.72,876,14.686
2,P1,4840.767987163802,274,15.673,880,0.737
2,P2,4848.073229269761,571,14.568,881,4.437
2,P1,4879.586349831316,275,15.823,883,29.049
2,P3,4881.967683481459,196,12.928,882,34.7
2,P1,4882.085680731508,276,14.205,884,0.335
2,P3,4890.489533835013,197,14.479,885,4.771
2,P2,4893.458296076224,574,13.154,886,4.913
2,P1,4909.935562426134,277,15.484,891,0.598
2,P3,4910.578089308876,198,38.052,887,15.831
2,P3,4910.846505656145,199,3.231,889,12.506
2,P2,4911.416707589953,577,14.006,890,4.843
2,P3,4920.691293886847,200,14.261,892,7.259
2,P2,4930.18165577056,579,26.082,893,12.327
2,P1,4932.928857402158,278,14.463,895,0.523
2,P1,4939.148253457649,279,14.491,897,0.616
2,P2,4939.585856769807,580,13.985,896,4.762
2,P1,4942.574414675444,280,15.951,898,0.573
2,P1,4951.687598154094,281,14.787,899,6.927
2,P1,4953.89038918072,282,15.322,900,0.665
2,P2,4960.9352897420995,581,14.796,901,4.602
2,P2,4964.330684898079,582,13.089,902,4.803
2,P1,4966.033395111571,283,13.889,903,0.643
2,P2,4976.07390016699,583,13.496,904,7.345
2,P1,4982.230952729294,284,15.828,906,0.532
2,P2,4982.688325190725,584,12.864,905,4.225
2,P2,4988.9119964025285,585,13.511,907,3.905
2,P1,4989.49342874558,285,14.469,908,0.661
2,P2,5000.252156794889,586,13.078,909,6.749
2,P3,5012.614723534545,201,14.268,910,7.09
2,P2,5014.237706139812,588,14.302,911,6.01
2,P1,5050.814098922447,286,15.2,915,0.449
2,P2,5051.337013356133,589,36.534,912,35.5
2,P2,5051.610126348927,590,3.616,914,36.206
2,P2,5057.781010039189,591,14.156,916,3.28
2,P2,5061.754581441788,592,13.678,917,4.192
